paper_id,instA_coords,instB_coords,instA_id,instB_id
1d75590848a42f84359d8ff9631fdc3145efd631,"[103.818081, 36.045989]","[113.33418400000001, 23.182585999999997]",6223,8999
1d75590848a42f84359d8ff9631fdc3145efd631,"[103.818081, 36.045989]","[108.073742, 34.262298]",6223,2343
1d75590848a42f84359d8ff9631fdc3145efd631,"[-93.13614720000001, 35.29378880000001]","[108.74068799999999, 34.315071]",5421,6568
1d75590848a42f84359d8ff9631fdc3145efd631,"[-93.13614720000001, 35.29378880000001]","[113.33418400000001, 23.182585999999997]",5421,8999
1d75590848a42f84359d8ff9631fdc3145efd631,"[-93.13614720000001, 35.29378880000001]","[108.073742, 34.262298]",5421,2343
1d75590848a42f84359d8ff9631fdc3145efd631,"[108.74068799999999, 34.315071]","[113.33418400000001, 23.182585999999997]",6568,8999
1d75590848a42f84359d8ff9631fdc3145efd631,"[108.74068799999999, 34.315071]","[108.073742, 34.262298]",6568,2343
1d75590848a42f84359d8ff9631fdc3145efd631,"[113.33418400000001, 23.182585999999997]","[108.073742, 34.262298]",8999,2343
1d78bd172c26e4165e8eeb7f3f49c007b7851f57,"[-1.6950482, 48.120059499999996]","[-2.760847, 47.658235999999995]",8075,1861
1d78bd172c26e4165e8eeb7f3f49c007b7851f57,"[-1.6950482, 48.120059499999996]","[5.741472, 45.202284999999996]",8075,8471
1d78bd172c26e4165e8eeb7f3f49c007b7851f57,"[-1.6950482, 48.120059499999996]","[5.0657182, 47.3221255]",8075,4436
1d78bd172c26e4165e8eeb7f3f49c007b7851f57,"[-2.760847, 47.658235999999995]","[5.741472, 45.202284999999996]",1861,8471
1d78bd172c26e4165e8eeb7f3f49c007b7851f57,"[-2.760847, 47.658235999999995]","[5.0657182, 47.3221255]",1861,4436
1d78bd172c26e4165e8eeb7f3f49c007b7851f57,"[5.741472, 45.202284999999996]","[5.0657182, 47.3221255]",8471,4436
1d7f8850c5244fdc9b387038e7eeae9bcbbde6d2,"[114.36432190000001, 30.5360485]","[42.6130781, 20.0277982]",7392,210
1d7f8850c5244fdc9b387038e7eeae9bcbbde6d2,"[114.36432190000001, 30.5360485]","[31.483193699999998, 30.5883084]",7392,2348
1d7f8850c5244fdc9b387038e7eeae9bcbbde6d2,"[42.6130781, 20.0277982]","[31.483193699999998, 30.5883084]",210,2348
1d81eea0f16b71d643336838cd22e51125bf05ef,"[2.2639934, 48.8476037]","[-110.9501094, 32.2318851]",3548,4020
1d8ed60ab07f4ba567277143966536d7ffb7e6ea,"[-43.509530299999994, -20.3969645]","[-43.242977, -22.875704000000002]",480,2010
1d8ed60ab07f4ba567277143966536d7ffb7e6ea,"[-43.509530299999994, -20.3969645]","[-41.903613799999995, -18.8415479]",480,7072
1d8ed60ab07f4ba567277143966536d7ffb7e6ea,"[-43.509530299999994, -20.3969645]","[-43.9677359, -19.870682000000002]",480,4773
1d8ed60ab07f4ba567277143966536d7ffb7e6ea,"[-43.509530299999994, -20.3969645]","[-43.242977, -22.875704000000002]",480,1071
1d8ed60ab07f4ba567277143966536d7ffb7e6ea,"[-43.242977, -22.875704000000002]","[-41.903613799999995, -18.8415479]",2010,7072
1d8ed60ab07f4ba567277143966536d7ffb7e6ea,"[-43.242977, -22.875704000000002]","[-43.9677359, -19.870682000000002]",2010,4773
1d8ed60ab07f4ba567277143966536d7ffb7e6ea,"[-43.242977, -22.875704000000002]","[-43.242977, -22.875704000000002]",2010,1071
1d8ed60ab07f4ba567277143966536d7ffb7e6ea,"[-41.903613799999995, -18.8415479]","[-43.9677359, -19.870682000000002]",7072,4773
1d8ed60ab07f4ba567277143966536d7ffb7e6ea,"[-41.903613799999995, -18.8415479]","[-43.242977, -22.875704000000002]",7072,1071
1d8ed60ab07f4ba567277143966536d7ffb7e6ea,"[-43.9677359, -19.870682000000002]","[-43.242977, -22.875704000000002]",4773,1071
1d94975c65d36c72fb7f6fe29e1ee26c4a432ab6,"[22.9506205, 39.3576754]","[15.6433073, 46.5591885]",8382,630
1d94975c65d36c72fb7f6fe29e1ee26c4a432ab6,"[22.9506205, 39.3576754]","[4.7002953000000005, 50.87795449999999]",8382,1706
1d94975c65d36c72fb7f6fe29e1ee26c4a432ab6,"[15.6433073, 46.5591885]","[4.7002953000000005, 50.87795449999999]",630,1706
1da2f9717e210595772dd2ee8e71bb62ed2810f2,"[9.935260000000001, 49.7881814]","[-72.9338698, 41.30323]",2008,239
1daa45740b0073b912fc0d6f16a9fe905b3f2707,"[-93.2277285, 44.97399]","[-95.712891, 37.09024]",10172,7603
1dad67bd586092707fb9e7d311d465b82b85425f,"[-0.6349804, 51.2797528]","[1.2467471, 52.62218789999999]",4877,8820
1dad67bd586092707fb9e7d311d465b82b85425f,"[-0.6349804, 51.2797528]","[-2.6029792, 51.4584172]",4877,6198
1dad67bd586092707fb9e7d311d465b82b85425f,"[-0.6349804, 51.2797528]","[-122.2585399, 37.8718992]",4877,3545
1dad67bd586092707fb9e7d311d465b82b85425f,"[1.2467471, 52.62218789999999]","[-2.6029792, 51.4584172]",8820,6198
1dad67bd586092707fb9e7d311d465b82b85425f,"[1.2467471, 52.62218789999999]","[-122.2585399, 37.8718992]",8820,3545
1dad67bd586092707fb9e7d311d465b82b85425f,"[-2.6029792, 51.4584172]","[-122.2585399, 37.8718992]",6198,3545
1db976ba0a4234da9954d77aca96874f7dcd6e7a,"[21.785369, 38.289229999999996]","[7.845949599999999, 47.9935441]",2965,5324
1dbff143322886fdbdd833b8052ea3e3e0cc2d6d,"[10.4282364, 55.368982700000004]","[10.2030118, 56.1681384]",2753,5396
1dc18baed79c3ae009d73d109a7aaec9f9195a2f,"[-117.2340135, 32.8800604]","[-83.05735279999998, 42.3542575]",906,8842
1dd5ab4ed6ae1a926c6921d3a17f539f258eddc9,"[127.00136100000002, 37.5804999]","[127.0014281, 37.5777744]",7246,1716
1dd5ab4ed6ae1a926c6921d3a17f539f258eddc9,"[127.00136100000002, 37.5804999]","[126.54575590000002, 33.4670429]",7246,5295
1dd5ab4ed6ae1a926c6921d3a17f539f258eddc9,"[127.00136100000002, 37.5804999]","[126.99902759999998, 37.5795356]",7246,6648
1dd5ab4ed6ae1a926c6921d3a17f539f258eddc9,"[127.0014281, 37.5777744]","[126.54575590000002, 33.4670429]",1716,5295
1dd5ab4ed6ae1a926c6921d3a17f539f258eddc9,"[127.0014281, 37.5777744]","[126.99902759999998, 37.5795356]",1716,6648
1dd5ab4ed6ae1a926c6921d3a17f539f258eddc9,"[126.54575590000002, 33.4670429]","[126.99902759999998, 37.5795356]",5295,6648
1de0f645bef4bb4fa6244abca0b1e0396fdea449,"[76.7750066, 30.764964600000003]","[18.0236579, 59.34814839999999]",4323,6801
1de0f645bef4bb4fa6244abca0b1e0396fdea449,"[76.7750066, 30.764964600000003]","[76.7750066, 30.764964600000003]",4323,910
1de0f645bef4bb4fa6244abca0b1e0396fdea449,"[76.7750066, 30.764964600000003]","[77.50747199999998, 13.022161099999998]",4323,7160
1de0f645bef4bb4fa6244abca0b1e0396fdea449,"[18.0236579, 59.34814839999999]","[76.7750066, 30.764964600000003]",6801,910
1de0f645bef4bb4fa6244abca0b1e0396fdea449,"[18.0236579, 59.34814839999999]","[77.50747199999998, 13.022161099999998]",6801,7160
1de0f645bef4bb4fa6244abca0b1e0396fdea449,"[76.7750066, 30.764964600000003]","[77.50747199999998, 13.022161099999998]",910,7160
1de4fa1d2edead95545fa80b36501f2491b94ce5,"[24.9510419, 60.1726348]","[24.7770371, 60.1819476]",3165,5978
1de4fa1d2edead95545fa80b36501f2491b94ce5,"[24.9510419, 60.1726348]","[22.2851138, 60.45629739999999]",3165,5254
1de4fa1d2edead95545fa80b36501f2491b94ce5,"[24.9510419, 60.1726348]","[22.3018505, 60.44629449999999]",3165,447
1de4fa1d2edead95545fa80b36501f2491b94ce5,"[24.7770371, 60.1819476]","[22.2851138, 60.45629739999999]",5978,5254
1de4fa1d2edead95545fa80b36501f2491b94ce5,"[24.7770371, 60.1819476]","[22.3018505, 60.44629449999999]",5978,447
1de4fa1d2edead95545fa80b36501f2491b94ce5,"[22.2851138, 60.45629739999999]","[22.3018505, 60.44629449999999]",5254,447
1def8ad331846189cf9fba19c042c7dd9f8ce38b,"[113.287201, 23.125672]","[113.33444909999999, 23.0955813]",4401,545
1dfcd4615a8763e053bd2fdb845f09fab68109f1,"[-71.40254820000001, 41.826771799999996]","[-73.1964637, 44.4778528]",4970,5032
1dfcd4615a8763e053bd2fdb845f09fab68109f1,"[-71.40254820000001, 41.826771799999996]","[-81.279552, 28.367792600000005]",4970,8578
1dfcd4615a8763e053bd2fdb845f09fab68109f1,"[-73.1964637, 44.4778528]","[-81.279552, 28.367792600000005]",5032,8578
1e028783dd3a8a7dca6ee99c21277471571b4e1d,"[114.1693611, 22.319303899999998]","[110.33197520000002, 19.9803763]",5881,7470
1e05bf53ba39bc46ff6319529831aa0a06d610a6,"[172.62598359999998, -43.5356549]","[174.78083999999998, -41.309768]",6222,7394
1e0daac9575e2b1ba7e46c9ced5117b7fe639a1e,"[9.2117516, 48.711873700000005]","[7.613254799999999, 51.963581]",8776,6339
1e1286db212100993d03cc22374b624f7caee956,"[-71.1022265, 42.3355027]","[-0.1748772, 51.498799700000006]",7296,7530
1e160a0e9789ea3d32f5bd067514b91c66890fec,"[-105.22257079999999, 39.7510475]","[-91.5548998, 41.6626963]",2086,9576
1e16ae8d036d8775c165e3e64235f90042d59a37,"[-73.954897, 40.7649151]","[-93.2277285, 44.97399]",238,978
1e191d723f3906a11936a955f9c6e1e6e83571dc,"[15.969915400000001, 45.810606899999996]","[15.987059099999998, 45.830011299999995]",4648,3043
1e191d723f3906a11936a955f9c6e1e6e83571dc,"[15.969915400000001, 45.810606899999996]","[4.7012101, 50.8765934]",4648,5800
1e191d723f3906a11936a955f9c6e1e6e83571dc,"[15.969915400000001, 45.810606899999996]","[22.959222399999998, 40.6308283]",4648,6166
1e191d723f3906a11936a955f9c6e1e6e83571dc,"[15.987059099999998, 45.830011299999995]","[4.7012101, 50.8765934]",3043,5800
1e191d723f3906a11936a955f9c6e1e6e83571dc,"[15.987059099999998, 45.830011299999995]","[22.959222399999998, 40.6308283]",3043,6166
1e191d723f3906a11936a955f9c6e1e6e83571dc,"[4.7012101, 50.8765934]","[22.959222399999998, 40.6308283]",5800,6166
1e1f8ec1fffc3e243c9c5b53baf146f0e7c6ddb0,"[0.1407275, 52.1751006]","[-86.2516507, 41.67660619999999]",6451,5245
1e22ff34f5458af053a2ef7a151c2b1bc14bceb0,"[-121.7617125, 38.5382322]","[-122.2585399, 37.8718992]",1454,3545
1e2989b7156dc944d0a24b596fd17aaa08b3b56c,"[-92.33934350000001, 34.7502877]","[144.9739623, -37.806671]",8754,6713
1e3a5d2550f0100585c11f215235646b1862d435,"[116.30587390000001, 39.986913]","[113.741832, 23.024434]",6961,7004
1e4181fec183b68f1c863a6465c4a39c867008dc,"[-86.8064433, 33.5019893]","[-4.3179097, 55.899920200000004]",825,7200
1e4181fec183b68f1c863a6465c4a39c867008dc,"[-86.8064433, 33.5019893]","[-2.6029792, 51.4584172]",825,6198
1e4181fec183b68f1c863a6465c4a39c867008dc,"[-86.8064433, 33.5019893]","[-1.2543668, 51.754816399999996]",825,8224
1e4181fec183b68f1c863a6465c4a39c867008dc,"[-4.3179097, 55.899920200000004]","[-2.6029792, 51.4584172]",7200,6198
1e4181fec183b68f1c863a6465c4a39c867008dc,"[-4.3179097, 55.899920200000004]","[-1.2543668, 51.754816399999996]",7200,8224
1e4181fec183b68f1c863a6465c4a39c867008dc,"[-2.6029792, 51.4584172]","[-1.2543668, 51.754816399999996]",6198,8224
1e47b54dffb8ee413f484a490005310037d36806,"[-96.1889223, 37.133883000000004]","[-0.170181, 51.489249]",2260,3714
1e4a05b0bb552c2008870b965dad8605710fce2b,"[-71.1022265, 42.3355027]","[121.19220290000001, 24.967996600000003]",7296,9087
1e4a05b0bb552c2008870b965dad8605710fce2b,"[-71.1022265, 42.3355027]","[121.2410215, 24.957537]",7296,792
1e4a05b0bb552c2008870b965dad8605710fce2b,"[121.19220290000001, 24.967996600000003]","[121.2410215, 24.957537]",9087,792
1e5267a87d551bc5b6cf7ee31a9946314c34e505,"[-97.0737222, 36.1270236]","[-4.2882004999999985, 55.872121099999994]",5062,5270
1e663ac169e08ea023f1ef803175ef094eecd154,"[114.1370848, 22.282998899999996]","[114.2067606, 22.419625]",112,10020
1e663ac169e08ea023f1ef803175ef094eecd154,"[114.1370848, 22.282998899999996]","[-1.2543668, 51.754816399999996]",112,8224
1e663ac169e08ea023f1ef803175ef094eecd154,"[114.2067606, 22.419625]","[-1.2543668, 51.754816399999996]",10020,8224
1e6d38b98619d0d315d728291e97acde6c0012e1,"[10.0227163, 53.556011399999996]","[100.3234171, 13.794577499999999]",2094,5416
1e6d38b98619d0d315d728291e97acde6c0012e1,"[10.0227163, 53.556011399999996]","[106.82704820000001, -6.3627638]",2094,9194
1e6d38b98619d0d315d728291e97acde6c0012e1,"[10.0227163, 53.556011399999996]","[105.7884374, 20.9665581]",2094,3933
1e6d38b98619d0d315d728291e97acde6c0012e1,"[10.0227163, 53.556011399999996]","[-89.2906125, 48.378316399999996]",2094,10143
1e6d38b98619d0d315d728291e97acde6c0012e1,"[10.0227163, 53.556011399999996]","[121.522754, 25.043293]",2094,2557
1e6d38b98619d0d315d728291e97acde6c0012e1,"[100.3234171, 13.794577499999999]","[106.82704820000001, -6.3627638]",5416,9194
1e6d38b98619d0d315d728291e97acde6c0012e1,"[100.3234171, 13.794577499999999]","[105.7884374, 20.9665581]",5416,3933
1e6d38b98619d0d315d728291e97acde6c0012e1,"[100.3234171, 13.794577499999999]","[-89.2906125, 48.378316399999996]",5416,10143
1e6d38b98619d0d315d728291e97acde6c0012e1,"[100.3234171, 13.794577499999999]","[121.522754, 25.043293]",5416,2557
1e6d38b98619d0d315d728291e97acde6c0012e1,"[106.82704820000001, -6.3627638]","[105.7884374, 20.9665581]",9194,3933
1e6d38b98619d0d315d728291e97acde6c0012e1,"[106.82704820000001, -6.3627638]","[-89.2906125, 48.378316399999996]",9194,10143
1e6d38b98619d0d315d728291e97acde6c0012e1,"[106.82704820000001, -6.3627638]","[121.522754, 25.043293]",9194,2557
1e6d38b98619d0d315d728291e97acde6c0012e1,"[105.7884374, 20.9665581]","[-89.2906125, 48.378316399999996]",3933,10143
1e6d38b98619d0d315d728291e97acde6c0012e1,"[105.7884374, 20.9665581]","[121.522754, 25.043293]",3933,2557
1e6d38b98619d0d315d728291e97acde6c0012e1,"[-89.2906125, 48.378316399999996]","[121.522754, 25.043293]",10143,2557
1e71c2bde51edec20ed10b612dd8d222d9dff056,"[2.4221029, 48.813579499999996]","[2.3270277000000004, 48.807554700000004]",5264,9614
1e7bcacaa32d4c0f5ed60e5e56897404d3896d81,"[-95.712891, 37.09024]","[36.6829205, -8.1461592]",2984,6966
1e8198cb2eac9d910c4f14712025d90ddb958204,"[-105.0865473, 40.573436]","[-97.4965672, 35.66065820000001]",9475,1710
1e8198cb2eac9d910c4f14712025d90ddb958204,"[-105.0865473, 40.573436]","[-94.5760649, 39.0990178]",9475,6561
1e8198cb2eac9d910c4f14712025d90ddb958204,"[-97.4965672, 35.66065820000001]","[-94.5760649, 39.0990178]",1710,6561
1e8ec294fcc4507fcc89872f84adcf4633bb10e6,"[116.40266809999999, 39.879774]","[116.41481, 39.911431]",2980,1473
1e981bc1ac8d6a8ea0f8e21991e3f525ae0a16a4,"[103.7763939, 1.2966426000000002]","[103.78317559999999, 1.2937278]",474,6897
1eaa329f608055620a57e6273e9d1c409de1e9ee,"[-2.9821428, 56.45824469999999]","[-2.7942674, 56.341713600000006]",5260,7693
1eadeab29c774bb8b5935c5ce5d741855a8080a5,"[-1.4879468999999999, 53.3809409]","[12.572409599999999, 55.6802303]",9636,6432
1eb37c6ac1e51907a8a1d5f31c45fff08737cb36,"[-1.1951582, 52.938635999999995]","[-1.1570212, 52.99045279999999]",9242,2831
1eb822e2417937f3273c3423e25cd1344ba9a1e7,"[-123.24599380000001, 49.26060520000001]","[-122.91988329999998, 49.27809370000001]",6182,1645
1eb822e2417937f3273c3423e25cd1344ba9a1e7,"[-123.24599380000001, 49.26060520000001]","[-61.77372020000001, 12.000410800000001]",6182,9003
1eb822e2417937f3273c3423e25cd1344ba9a1e7,"[-122.91988329999998, 49.27809370000001]","[-61.77372020000001, 12.000410800000001]",1645,9003
1ebb99d6c23999bab025feddb7a13b81b36d1947,"[116.31754199999999, 39.961182]","[-122.2696909, 37.80600039999999]",9814,383
1ebb99d6c23999bab025feddb7a13b81b36d1947,"[116.31754199999999, 39.961182]","[116.3264439, 39.9996674]",9814,6340
1ebb99d6c23999bab025feddb7a13b81b36d1947,"[-122.2696909, 37.80600039999999]","[116.3264439, 39.9996674]",383,6340
1ece996da2419d7375b523a314c31334ad097c52,"[11.8774462, 45.406766]","[11.9586467, 45.3485098]",1791,4536
1ed105f8635e045c0cae87ad7aad8d835a978c89,"[2.2362506, 48.92462920000001]","[3.2987634, 48.1925937]",10303,7978
1ed105f8635e045c0cae87ad7aad8d835a978c89,"[2.2362506, 48.92462920000001]","[2.8693966, 48.9585371]",10303,1653
1ed105f8635e045c0cae87ad7aad8d835a978c89,"[3.2987634, 48.1925937]","[2.8693966, 48.9585371]",7978,1653
1ed7ba58402344abc5e614e344d03a30c03164af,"[17.6300093, 59.85090049999999]","[12.0076408, 57.67478599999999]",312,8084
1ed7ba58402344abc5e614e344d03a30c03164af,"[17.6300093, 59.85090049999999]","[20.0997236, 32.0744201]",312,6012
1ed7ba58402344abc5e614e344d03a30c03164af,"[17.6300093, 59.85090049999999]","[15.5760072, 58.397836399999996]",312,10768
1ed7ba58402344abc5e614e344d03a30c03164af,"[12.0076408, 57.67478599999999]","[20.0997236, 32.0744201]",8084,6012
1ed7ba58402344abc5e614e344d03a30c03164af,"[12.0076408, 57.67478599999999]","[15.5760072, 58.397836399999996]",8084,10768
1ed7ba58402344abc5e614e344d03a30c03164af,"[20.0997236, 32.0744201]","[15.5760072, 58.397836399999996]",6012,10768
1ee27c1e260d85de463d5db8aa8ab886e1df6180,"[-71.1041786, 42.3356352]","[-71.0622083, 42.350026]",7062,6423
1ee81584a0fbdae5f787c41b02ba330bc46b545c,"[-122.2696909, 37.80600039999999]","[114.40137, 30.373056]",383,7339
1ef024725b588f435abcc6c51189d14b223d24fa,"[153.064907, -26.7172175]","[-122.2171486, 37.5048696]",10577,1947
1ef3be3443da57bba760d29bcdbfc399ddd5fbde,"[-87.8819686, 43.078263]","[-91.2311624, 43.817395899999994]",1550,5563
1ef3be3443da57bba760d29bcdbfc399ddd5fbde,"[-87.8819686, 43.078263]","[-90.1779786, 44.678495700000006]",1550,4472
1ef3be3443da57bba760d29bcdbfc399ddd5fbde,"[-87.8819686, 43.078263]","[-122.31761409999999, 47.6912794]",1550,2544
1ef3be3443da57bba760d29bcdbfc399ddd5fbde,"[-91.2311624, 43.817395899999994]","[-90.1779786, 44.678495700000006]",5563,4472
1ef3be3443da57bba760d29bcdbfc399ddd5fbde,"[-91.2311624, 43.817395899999994]","[-122.31761409999999, 47.6912794]",5563,2544
1ef3be3443da57bba760d29bcdbfc399ddd5fbde,"[-90.1779786, 44.678495700000006]","[-122.31761409999999, 47.6912794]",4472,2544
1ef88699eb7270ddd7e3d2e4c5a7f5ed5ac817bc,"[-93.5967078, 45.556847499999996]","[-96.58472490000001, 39.1974437]",2814,10302
1ef88699eb7270ddd7e3d2e4c5a7f5ed5ac817bc,"[-93.5967078, 45.556847499999996]","[-94.1748471, 36.068689500000005]",2814,36
1ef88699eb7270ddd7e3d2e4c5a7f5ed5ac817bc,"[-96.58472490000001, 39.1974437]","[-94.1748471, 36.068689500000005]",10302,36
1efc2d5258eb4387f65e85a5b9bde50cdcd104fd,"[-99.1854904, 19.3061729]","[-94.5760649, 39.0990178]",8736,6561
1efc2d5258eb4387f65e85a5b9bde50cdcd104fd,"[-99.1854904, 19.3061729]","[-100.9855409, 22.156469899999998]",8736,1093
1efc2d5258eb4387f65e85a5b9bde50cdcd104fd,"[-99.1854904, 19.3061729]","[-99.1519298, 19.4108089]",8736,3073
1efc2d5258eb4387f65e85a5b9bde50cdcd104fd,"[-99.1854904, 19.3061729]","[-99.1590142, 19.292180300000002]",8736,3499
1efc2d5258eb4387f65e85a5b9bde50cdcd104fd,"[-94.5760649, 39.0990178]","[-100.9855409, 22.156469899999998]",6561,1093
1efc2d5258eb4387f65e85a5b9bde50cdcd104fd,"[-94.5760649, 39.0990178]","[-99.1519298, 19.4108089]",6561,3073
1efc2d5258eb4387f65e85a5b9bde50cdcd104fd,"[-94.5760649, 39.0990178]","[-99.1590142, 19.292180300000002]",6561,3499
1efc2d5258eb4387f65e85a5b9bde50cdcd104fd,"[-100.9855409, 22.156469899999998]","[-99.1519298, 19.4108089]",1093,3073
1efc2d5258eb4387f65e85a5b9bde50cdcd104fd,"[-100.9855409, 22.156469899999998]","[-99.1590142, 19.292180300000002]",1093,3499
1efc2d5258eb4387f65e85a5b9bde50cdcd104fd,"[-99.1519298, 19.4108089]","[-99.1590142, 19.292180300000002]",3073,3499
1efd8ee0124faf388961ff309a10ca2cfba5268c,"[4.8799773, 45.743354499999995]","[-7.9957338, 12.651197400000001]",10752,8513
1f0ab2bee5fde00f2e1a9a2abd5bc05267d23f7d,"[-0.115997, 51.5114864]","[9.1673277, 45.3725086]",10563,6040
1f0ab2bee5fde00f2e1a9a2abd5bc05267d23f7d,"[-0.115997, 51.5114864]","[22.960712, 40.63091179999999]",10563,7130
1f0ab2bee5fde00f2e1a9a2abd5bc05267d23f7d,"[-0.115997, 51.5114864]","[34.842852, 32.04671]",10563,414
1f0ab2bee5fde00f2e1a9a2abd5bc05267d23f7d,"[-0.115997, 51.5114864]","[-0.11221279999999999, 51.50561949999999]",10563,4987
1f0ab2bee5fde00f2e1a9a2abd5bc05267d23f7d,"[9.1673277, 45.3725086]","[22.960712, 40.63091179999999]",6040,7130
1f0ab2bee5fde00f2e1a9a2abd5bc05267d23f7d,"[9.1673277, 45.3725086]","[34.842852, 32.04671]",6040,414
1f0ab2bee5fde00f2e1a9a2abd5bc05267d23f7d,"[9.1673277, 45.3725086]","[-0.11221279999999999, 51.50561949999999]",6040,4987
1f0ab2bee5fde00f2e1a9a2abd5bc05267d23f7d,"[22.960712, 40.63091179999999]","[34.842852, 32.04671]",7130,414
1f0ab2bee5fde00f2e1a9a2abd5bc05267d23f7d,"[22.960712, 40.63091179999999]","[-0.11221279999999999, 51.50561949999999]",7130,4987
1f0ab2bee5fde00f2e1a9a2abd5bc05267d23f7d,"[34.842852, 32.04671]","[-0.11221279999999999, 51.50561949999999]",414,4987
1f150b427214181147bd4738796e6a4139a7821e,"[-73.698131, 40.707382]","[-123.124306, 49.2442928]",10643,1486
1f23b03bac15f9b22bb2a38796f15bda61b86bd6,"[22.2915922, 60.45315060000001]","[27.6392295, 62.893660100000005]",10509,3528
1f23b03bac15f9b22bb2a38796f15bda61b86bd6,"[22.2915922, 60.45315060000001]","[-77.10445969999998, 39.0027771]",10509,8187
1f23b03bac15f9b22bb2a38796f15bda61b86bd6,"[22.2915922, 60.45315060000001]","[22.2851138, 60.45629739999999]",10509,5254
1f23b03bac15f9b22bb2a38796f15bda61b86bd6,"[27.6392295, 62.893660100000005]","[-77.10445969999998, 39.0027771]",3528,8187
1f23b03bac15f9b22bb2a38796f15bda61b86bd6,"[27.6392295, 62.893660100000005]","[22.2851138, 60.45629739999999]",3528,5254
1f23b03bac15f9b22bb2a38796f15bda61b86bd6,"[-77.10445969999998, 39.0027771]","[22.2851138, 60.45629739999999]",8187,5254
1f26b5e8291ea1ddc0a3131e8f93f7272093799e,"[-87.8544434, 42.0926692]","[-72.013797, 44.444731]",6312,3920
1f26b5e8291ea1ddc0a3131e8f93f7272093799e,"[-87.8544434, 42.0926692]","[-71.4084642, 41.8189032]",6312,1641
1f26b5e8291ea1ddc0a3131e8f93f7272093799e,"[-87.8544434, 42.0926692]","[-95.399568, 29.7106626]",6312,7057
1f26b5e8291ea1ddc0a3131e8f93f7272093799e,"[-87.8544434, 42.0926692]","[-105.26594170000001, 40.00758099999999]",6312,7204
1f26b5e8291ea1ddc0a3131e8f93f7272093799e,"[-87.8544434, 42.0926692]","[-74.58402020000003, 40.6396654]",6312,10368
1f26b5e8291ea1ddc0a3131e8f93f7272093799e,"[-87.8544434, 42.0926692]","[-71.067566, 42.3626109]",6312,4441
1f26b5e8291ea1ddc0a3131e8f93f7272093799e,"[-87.8544434, 42.0926692]","[-118.44235619999999, 34.06428289999999]",6312,1143
1f26b5e8291ea1ddc0a3131e8f93f7272093799e,"[-87.8544434, 42.0926692]","[-90.0434843, 35.1535935]",6312,5167
1f26b5e8291ea1ddc0a3131e8f93f7272093799e,"[-87.8544434, 42.0926692]","[-84.32677159999999, 33.7894903]",6312,9073
1f26b5e8291ea1ddc0a3131e8f93f7272093799e,"[-87.8544434, 42.0926692]","[-111.84210209999999, 40.764936799999994]",6312,8018
1f26b5e8291ea1ddc0a3131e8f93f7272093799e,"[-87.8544434, 42.0926692]","[-122.6865808, 45.4991593]",6312,5552
1f26b5e8291ea1ddc0a3131e8f93f7272093799e,"[-72.013797, 44.444731]","[-71.4084642, 41.8189032]",3920,1641
1f26b5e8291ea1ddc0a3131e8f93f7272093799e,"[-72.013797, 44.444731]","[-95.399568, 29.7106626]",3920,7057
1f26b5e8291ea1ddc0a3131e8f93f7272093799e,"[-72.013797, 44.444731]","[-105.26594170000001, 40.00758099999999]",3920,7204
